Cellline	Drug	Dose	Inhibition
IPC-298	nilutamide	1	329.2040858
IPC-298	nilutamide	5	115.46675
IPC-298	Pazopanib	0.4	304.1966008
IPC-298	Pazopanib	2	75.21161495
IPC-298	pioglitazone	2	46.60313693
IPC-298	pioglitazone	10	90.60382335
IPC-298	PLX4720	0.08	232.5478809
IPC-298	PLX4720	0.4	68.80610272
IPC-298	sorafenib	0.4	94.59098496
IPC-298	sorafenib	2	100.0209295
IPC-298	stibogluconate	2	276.7991691
IPC-298	stibogluconate	10	89.13420035
IPC-298	sunitinib	0.4	42.53954752
IPC-298	sunitinib	2	66.28920809
IPC-298	temozolomide	2	167.0389106
IPC-298	temozolomide	10	94.94612415
IPC-298	vincristine	1e-04	115.0541073
IPC-298	vincristine	5e-04	95.14941704
IPC-298	vismodegib/GDC0449	1	180.159394
IPC-298	vismodegib/GDC0449	5	82.24127278
IPC-298	vorinostat/SAHA	0.08	85.20794505
IPC-298	vorinostat/SAHA	0.4	107.5868676
IPC-298	AZD7762	0.02	70.46186078
IPC-298	AZD7762	0.1	114.9124382
IPC-298	CHIR265	0.08	106.3955112
IPC-298	CHIR265	0.4	40.80249029
IPC-298	IMD0354	0.016	385.8028888
IPC-298	IMD0354	0.08	86.63987088
IPC-298	Nutlin-3	0.1	40.39680384
IPC-298	Nutlin-3	0.5	101.2093875
IPC-298	OSU03012	1	251.1652012
IPC-298	OSU03012	5	55.85669552
IPC-298	PF04217903	1	42.94141333
IPC-298	PF04217903	5	125.7246439
IPC-298	PF562271	0.08	40.72087055
IPC-298	PF562271	0.4	94.12177628
IPC-298	SNS-032	0.01	80.70952417
IPC-298	SNS-032	0.05	102.4961844
IPC-298	SNS314	8e-04	56.24765191
IPC-298	SNS314	0.004	84.75653983
IPC-298	ABT263	0.4	43.98869078
IPC-298	ABT263	2	91.1432476
IPC-298	bivanib/BI2536	0.001	44.04107627
IPC-298	bivanib/BI2536	0.005	105.2760503
IPC-298	CX4945	0.4	179.4418577
IPC-298	CX4945	2	75.34797472
IPC-298	Darinaparsin	0.4	42.01032042
IPC-298	Darinaparsin	2	96.41282909
IPC-298	ENMD2076	0.04	117.139075
IPC-298	ENMD2076	0.2	96.14774311
IPC-298	EX527	2	21.84716142
IPC-298	EX527	10	111.1074299
IPC-298	FK866	0.01	190.8439854
IPC-298	FK866	0.05	31.98343803
IPC-298	Indole-3-carbinol	0.8	41.6663945
IPC-298	Indole-3-carbinol	4	100.097672
IPC-298	Lestaurtinib	0.004	42.46379148
IPC-298	Lestaurtinib	0.02	70.67405723
IPC-298	MK1775	0.02	186.0659682
IPC-298	MK1775	0.1	84.63437644
IPC-298	MK2206	0.4	56.77786907
IPC-298	MK2206	2	87.8718316
IPC-298	NVP-BEZ235	0.004	89.28971303
IPC-298	NVP-BEZ235	0.02	74.50799161
IPC-298	RKI983	0.4	204.1681448
IPC-298	RKI983	2	91.42193356
IPC-298	selumetinib/AZD6244	0.015	94.149195
IPC-298	selumetinib/AZD6244	0.075	51.26699419
IPC-298	Tideglusib/TZDZ-8	0.4	51.35525122
IPC-298	Tideglusib/TZDZ-8	2	94.69764842
IPC-298	Tozasertib/VX680	0.006	177.8906608
IPC-298	Tozasertib/VX680	0.03	94.13539879
IPC-298	Veliparib/ABT888	1.4	41.48399682
IPC-298	Veliparib/ABT888	7	103.7653131
IPC-298	VX702	0.4	254.992035
IPC-298	VX702	2	87.01694843
IPC-298	XL147	0.8	44.16578002
IPC-298	XL147	4	79.50097237
IPC-298	YM155	4e-04	46.29036476
IPC-298	YM155	0.002	48.66437534
IPC-298	cediranib/AZD2171	0.4	46.91686181
IPC-298	cediranib/AZD2171	2	94.80011357
IPC-298	Dovitinib/CHIR-258	0.1	116.7250404
IPC-298	Dovitinib/CHIR-258	0.5	75.72657799
IPC-298	Enzastaurin	0.8	58.62375321
IPC-298	Enzastaurin	4	91.25387313
IPC-298	Midostaurin/PKC412	0.08	31.24340987
IPC-298	Midostaurin/PKC412	0.4	80.49164393
IPC-298	OSI906	0.4	88.23437118
IPC-298	OSI906	2	89.48864107
IPC-298	palbociclib/PD332991	0.04	119.2379267
IPC-298	palbociclib/PD332991	0.2	78.51274175
IPC-298	Perifosine	0.4	41.91692233
IPC-298	Perifosine	2	107.9719572
IPC-298	STA4783	0.006	184.1146225
IPC-298	STA4783	0.03	85.91253994
IPC-298	Tamatinib/R406	0.4	101.7240237
IPC-298	Tamatinib/R406	2	88.32762783
IPC-298	Tanespimycin/17-AAG	0.002	128.8055384
IPC-298	Tanespimycin/17-AAG	0.01	100.3032702
IPC-298	tipifarnib	0.01	196.9705506
IPC-298	tipifarnib	0.05	91.2297107
IPC-298	vatalanib/PTK787	2	45.73183128
IPC-298	vatalanib/PTK787	10	70.29864566
IPC-298	A769662	2	45.88401903
IPC-298	A769662	10	89.27787482
IPC-298	AS252424	1	155.0569159
IPC-298	AS252424	5	95.30691397
IPC-298	BI78D3	0.2	91.1867837
IPC-298	BI78D3	1	83.27605866
IPC-298	BID1870	0.2	170.2896447
IPC-298	BID1870	1	88.97974559
IPC-298	BMS536924	0.2	98.80072821
IPC-298	BMS536924	1	95.2223198
IPC-298	C75	1	68.01266377
IPC-298	C75	5	122.8059596
IPC-298	Dorsomorphin	0.4	45.66640514
IPC-298	Dorsomorphin	2	88.40612909
IPC-298	Embelin	1.2	38.00364867
IPC-298	Embelin	6	69.6941474
IPC-298	FH535	1	171.3281838
IPC-298	FH535	5	44.11533636
IPC-298	GSK0660	1	114.5550618
IPC-298	GSK0660	5	97.39096581
IPC-298	GSK650394	0.16	100.0240209
IPC-298	GSK650394	0.8	77.07009602
IPC-298	GW0742	2	55.87427851
IPC-298	GW0742	10	93.51786336
IPC-298	GW2580	1	62.36030251
IPC-298	GW2580	5	106.8628458
IPC-298	GW441756	0.4	158.0458114
IPC-298	GW441756	2	86.72366982
IPC-298	GW9662	2	36.99771562
IPC-298	GW9662	10	99.90684479
IPC-298	HIF-1i	2	210.9009443
IPC-298	HIF-1i	10	100.7895534
IPC-298	IPA3	0.8	89.96706141
IPC-298	IPA3	4	105.8090709
IPC-298	JNK5a	0.008	95.22845277
IPC-298	JNK5a	0.04	107.3680454
IPC-298	JZL184	1	117.813288
IPC-298	JZL184	5	107.6390871
IPC-298	KU0063794	0.02	42.64632007
IPC-298	KU0063794	0.1	78.29776569
IPC-298	KU55933	1	61.65786967
IPC-298	KU55933	5	101.4328269
IPC-298	L779450	0.2	78.27810967
IPC-298	L779450	1	83.96573845
IPC-298	LFM-A13	2	141.0750366
IPC-298	LFM-A13	10	108.467388
IPC-298	LSN415169	1	127.0343415
IPC-298	LSN415169	5	93.20345291
IPC-298	NVP-TAE684	0.08	65.13909811
IPC-298	NVP-TAE684	0.4	88.45283605
IPC-298	PD173074	0.1	63.61854657
IPC-298	PD173074	0.5	99.36956767
IPC-298	PIM-1 4a	2	59.71522703
IPC-298	PIM-1 4a	10	97.72570037
IPC-298	QS11	1	48.97024301
IPC-298	QS11	5	55.5268508
IPC-298	SrcI1	2	143.918989
IPC-298	SrcI1	10	83.91916775
IPC-298	SU6656	0.4	88.0546273
IPC-298	SU6656	2	86.65930552
IPC-298	T0901317	1.4	66.33554426
IPC-298	T0901317	7	82.11865147
IPC-298	TCS401	1.666666667	146.8788932
IPC-298	TCS401	8.333333333	95.86817084
IPC-298	Tie2i	1	87.38014027
IPC-298	Tie2i	5	106.1661746
IPC-298	U73122	0.4	48.06738025
IPC-298	U73122	2	94.40409224
IPC-298	vasastrol	0.4	92.03281065
IPC-298	vasastrol	2	105.3544099
IPC-298	Wnti	0.1	24.45373803
IPC-298	Wnti	0.5	22.48123883
IPC-298	XAV939	2	216.339536
IPC-298	XAV939	10	99.62973708
IPC-298	ZM336372	2	336.4395792
IPC-298	ZM336372	10	100.6607154
MZ2-MEL	Bexarotene	2	163.4002818
MZ2-MEL	Bexarotene	10	93.8014821
MZ2-MEL	Bortezomib	0.001	89.01736869
MZ2-MEL	Bortezomib	0.005	4.888322277
MZ2-MEL	cisplatin	1.6	82.3493718
MZ2-MEL	cisplatin	8	92.24399657
MZ2-MEL	CP690550	1	78.15800995
MZ2-MEL	CP690550	5	129.40544
MZ2-MEL	Crizotinib/PF2341066	0.2	103.6956168
MZ2-MEL	Crizotinib/PF2341066	1	86.57823805
MZ2-MEL	dasatanib	0.004	95.74049845
MZ2-MEL	dasatanib	0.02	60.27509913
MZ2-MEL	decitabine	0.1	162.0032056
MZ2-MEL	decitabine	0.5	82.62193758
MZ2-MEL	Docetaxel	1e-04	553.2738334
MZ2-MEL	Docetaxel	5e-04	41.64851777
MZ2-MEL	erlotinib	0.8	78.51336693
MZ2-MEL	erlotinib	4	91.59284482
MZ2-MEL	etoposide	0.02	66.15164746
MZ2-MEL	etoposide	0.1	77.52312708
MZ2-MEL	everolimus	0.02	27.60942921
MZ2-MEL	everolimus	0.1	74.85175285
MZ2-MEL	fingolimod	2	112.1015563
MZ2-MEL	fingolimod	10	1.457978702
MZ2-MEL	fludarabine	0.2	137.9130417
MZ2-MEL	fludarabine	1	116.7684717
MZ2-MEL	gemcitabine	4e-04	57.59918629
MZ2-MEL	gemcitabine	0.002	73.45302257
MZ2-MEL	ruxolitinib	1	78.13474443
MZ2-MEL	ruxolitinib	5	102.5812227
MZ2-MEL	lapatinib	0.8	125.0149825
MZ2-MEL	lapatinib	4	81.51250609
MZ2-MEL	lenalidomide	1	54.82564822
MZ2-MEL	lenalidomide	5	85.88026725
MZ2-MEL	nilotinib	0.2	126.1454444
MZ2-MEL	nilotinib	1	129.3939228
MZ2-MEL	nilutamide	1	87.07736935
MZ2-MEL	nilutamide	5	126.2095079
MZ2-MEL	Pazopanib	0.4	116.2474917
MZ2-MEL	Pazopanib	2	72.74468503
MZ2-MEL	pioglitazone	2	218.3383391
MZ2-MEL	pioglitazone	10	94.06963238
MZ2-MEL	PLX4720	0.08	120.9678378
MZ2-MEL	PLX4720	0.4	80.3364071
MZ2-MEL	sorafenib	0.4	118.9135549
MZ2-MEL	sorafenib	2	111.4430684
MZ2-MEL	stibogluconate	2	80.33727959
MZ2-MEL	stibogluconate	10	89.86733166
MZ2-MEL	sunitinib	0.4	35.30457354
MZ2-MEL	sunitinib	2	92.51671435
MZ2-MEL	temozolomide	2	38.165368
MZ2-MEL	temozolomide	10	82.23820374
MZ2-MEL	vincristine	1e-04	105.8403742
MZ2-MEL	vincristine	5e-04	96.9814025
MZ2-MEL	vismodegib/GDC0449	1	172.1490215
MZ2-MEL	vismodegib/GDC0449	5	83.09622105
MZ2-MEL	vorinostat/SAHA	0.08	107.8416027
MZ2-MEL	vorinostat/SAHA	0.4	132.1039449
MZ2-MEL	AZD7762	0.02	94.26568115
MZ2-MEL	AZD7762	0.1	119.1377973
MZ2-MEL	CHIR265	0.08	96.62944312
MZ2-MEL	CHIR265	0.4	62.26098945
MZ2-MEL	IMD0354	0.016	105.2233736
MZ2-MEL	IMD0354	0.08	98.57812859
MZ2-MEL	Nutlin-3	0.1	59.26467693
MZ2-MEL	Nutlin-3	0.5	101.9091449
MZ2-MEL	OSU03012	1	50.36238257
MZ2-MEL	OSU03012	5	91.71269998
MZ2-MEL	PF04217903	1	131.9084508
MZ2-MEL	PF04217903	5	125.5831983
MZ2-MEL	PF562271	0.08	128.42142
MZ2-MEL	PF562271	0.4	82.73913258
MZ2-MEL	SNS-032	0.01	156.7155549
MZ2-MEL	SNS-032	0.05	98.32771752
MZ2-MEL	SNS314	8e-04	103.4325688
MZ2-MEL	SNS314	0.004	75.34661993
MZ2-MEL	ABT263	0.4	177.0709836
MZ2-MEL	ABT263	2	99.84975359
MZ2-MEL	bivanib/BI2536	0.001	161.0203763
MZ2-MEL	bivanib/BI2536	0.005	113.3625511
MZ2-MEL	CX4945	0.4	78.21232393
MZ2-MEL	CX4945	2	72.76410542
MZ2-MEL	Darinaparsin	0.4	122.3265816
MZ2-MEL	Darinaparsin	2	105.0206174
MZ2-MEL	ENMD2076	0.04	112.6789473
MZ2-MEL	ENMD2076	0.2	127.0311348
MZ2-MEL	EX527	2	141.2787124
MZ2-MEL	EX527	10	113.7492809
MZ2-MEL	FK866	0.01	515.3824326
MZ2-MEL	FK866	0.05	38.70788544
MZ2-MEL	Indole-3-carbinol	0.8	72.89496586
MZ2-MEL	Indole-3-carbinol	4	147.3688686
MZ2-MEL	Lestaurtinib	0.004	18.71267759
MZ2-MEL	Lestaurtinib	0.02	76.96643504
MZ2-MEL	MK1775	0.02	52.70351971
MZ2-MEL	MK1775	0.1	124.2054626
MZ2-MEL	MK2206	0.4	65.5253245
MZ2-MEL	MK2206	2	69.86634249
MZ2-MEL	NVP-BEZ235	0.004	48.34336084
MZ2-MEL	NVP-BEZ235	0.02	81.94348549
MZ2-MEL	RKI983	0.4	176.0016356
MZ2-MEL	RKI983	2	63.88211174
MZ2-MEL	selumetinib/AZD6244	0.015	123.8987396
MZ2-MEL	selumetinib/AZD6244	0.075	64.52525375
MZ2-MEL	Tideglusib/TZDZ-8	0.4	172.7611318
MZ2-MEL	Tideglusib/TZDZ-8	2	96.2246022
MZ2-MEL	Tozasertib/VX680	0.006	167.3341183
MZ2-MEL	Tozasertib/VX680	0.03	79.49843441
MZ2-MEL	Veliparib/ABT888	1.4	45.87977173
MZ2-MEL	Veliparib/ABT888	7	96.77757659
MZ2-MEL	VX702	0.4	93.08235291
MZ2-MEL	VX702	2	102.2066684
MZ2-MEL	XL147	0.8	64.37624966
MZ2-MEL	XL147	4	95.38761425
MZ2-MEL	YM155	4e-04	85.1238841
MZ2-MEL	YM155	0.002	26.80725434
MZ2-MEL	cediranib/AZD2171	0.4	152.7311179
MZ2-MEL	cediranib/AZD2171	2	82.6821517
MZ2-MEL	Dovitinib/CHIR-258	0.1	73.78037222
MZ2-MEL	Dovitinib/CHIR-258	0.5	47.19456002
MZ2-MEL	Enzastaurin	0.8	94.77285196
MZ2-MEL	Enzastaurin	4	89.55623272
MZ2-MEL	Midostaurin/PKC412	0.08	38.54366423
MZ2-MEL	Midostaurin/PKC412	0.4	76.98767956
MZ2-MEL	OSI906	0.4	151.788766
MZ2-MEL	OSI906	2	89.2677118
MZ2-MEL	palbociclib/PD332991	0.04	76.56960666
MZ2-MEL	palbociclib/PD332991	0.2	72.12184694
MZ2-MEL	Perifosine	0.4	69.75767593
MZ2-MEL	Perifosine	2	106.2518087
MZ2-MEL	STA4783	0.006	116.0448402
MZ2-MEL	STA4783	0.03	121.2557561
MZ2-MEL	Tamatinib/R406	0.4	119.440456
MZ2-MEL	Tamatinib/R406	2	105.2137896
MZ2-MEL	Tanespimycin/17-AAG	0.002	101.8344529
MZ2-MEL	Tanespimycin/17-AAG	0.01	125.4938361
MZ2-MEL	tipifarnib	0.01	95.75320899
MZ2-MEL	tipifarnib	0.05	92.37334056
MZ2-MEL	vatalanib/PTK787	2	102.5610544
MZ2-MEL	vatalanib/PTK787	10	71.72205746
MZ2-MEL	A769662	2	47.96358537
MZ2-MEL	A769662	10	109.3591236
MZ2-MEL	AS252424	1	141.2021961
MZ2-MEL	AS252424	5	85.99509738
MZ2-MEL	BI78D3	0.2	175.860986
MZ2-MEL	BI78D3	1	94.16497549
MZ2-MEL	BID1870	0.2	115.195584
MZ2-MEL	BID1870	1	116.4086241
MZ2-MEL	BMS536924	0.2	189.3347172
MZ2-MEL	BMS536924	1	101.5182962
MZ2-MEL	C75	1	142.5903657
MZ2-MEL	C75	5	91.41059552
MZ2-MEL	Dorsomorphin	0.4	45.46467544
MZ2-MEL	Dorsomorphin	2	71.02741489
MZ2-MEL	Embelin	1.2	97.18986814
MZ2-MEL	Embelin	6	92.84748472
MZ2-MEL	FH535	1	154.1856495
MZ2-MEL	FH535	5	67.38012159
MZ2-MEL	GSK0660	1	98.53096665
MZ2-MEL	GSK0660	5	84.20874034
MZ2-MEL	GSK650394	0.16	115.4649755
MZ2-MEL	GSK650394	0.8	84.89105746
MZ2-MEL	GW0742	2	91.51590386
MZ2-MEL	GW0742	10	90.32499951
MZ2-MEL	GW2580	1	180.8457933
MZ2-MEL	GW2580	5	100.6534705
MZ2-MEL	GW441756	0.4	47.81847173
MZ2-MEL	GW441756	2	94.71681645
MZ2-MEL	GW9662	2	71.45724748
MZ2-MEL	GW9662	10	82.74701652
MZ2-MEL	HIF-1i	2	194.8218947
MZ2-MEL	HIF-1i	10	101.4996439
MZ2-MEL	IPA3	0.8	25.9354325
MZ2-MEL	IPA3	4	106.4157786
MZ2-MEL	JNK5a	0.008	79.43683378
MZ2-MEL	JNK5a	0.04	129.3547545
MZ2-MEL	JZL184	1	118.8149629
MZ2-MEL	JZL184	5	102.4582515
MZ2-MEL	KU0063794	0.02	30.27119987
MZ2-MEL	KU0063794	0.1	97.26791455
MZ2-MEL	KU55933	1	188.3292021
MZ2-MEL	KU55933	5	103.4821329
MZ2-MEL	L779450	0.2	124.3651916
MZ2-MEL	L779450	1	93.63087977
MZ2-MEL	LFM-A13	2	142.2073418
MZ2-MEL	LFM-A13	10	103.1398535
MZ2-MEL	LSN415169	1	116.9715873
MZ2-MEL	LSN415169	5	89.85761158
MZ2-MEL	NVP-TAE684	0.08	144.1250122
MZ2-MEL	NVP-TAE684	0.4	85.07020069
MZ2-MEL	PD173074	0.1	115.2827758
MZ2-MEL	PD173074	0.5	84.4243821
MZ2-MEL	PIM-1 4a	2	95.73936355
MZ2-MEL	PIM-1 4a	10	116.2742636
MZ2-MEL	QS11	1	58.81768282
MZ2-MEL	QS11	5	70.72330096
MZ2-MEL	SrcI1	2	104.9602072
MZ2-MEL	SrcI1	10	72.04143904
MZ2-MEL	SU6656	0.4	118.102882
MZ2-MEL	SU6656	2	108.1497439
MZ2-MEL	T0901317	1.4	57.51779195
MZ2-MEL	T0901317	7	87.18903791
MZ2-MEL	TCS401	1.666666667	143.0913078
MZ2-MEL	TCS401	8.333333333	100.9630692
MZ2-MEL	Tie2i	1	75.89000888
MZ2-MEL	Tie2i	5	90.93425457
MZ2-MEL	U73122	0.4	124.5047026
MZ2-MEL	U73122	2	100.8119009
MZ2-MEL	vasastrol	0.4	NA
MZ2-MEL	vasastrol	2	NA
MZ2-MEL	Wnti	0.1	153.4776133
MZ2-MEL	Wnti	0.5	40.17654443
MZ2-MEL	XAV939	2	57.81218269
MZ2-MEL	XAV939	10	84.71979232
MZ2-MEL	ZM336372	2	181.3678502
MZ2-MEL	ZM336372	10	101.2967683
SkMel30	Bexarotene	2	34.77865434
SkMel30	Bexarotene	10	118.509496
SkMel30	Bortezomib	0.001	84.93935849
SkMel30	Bortezomib	0.005	38.07677804
SkMel30	cisplatin	1.6	55.53594677
SkMel30	cisplatin	8	82.83569554
SkMel30	CP690550	1	53.66887721
SkMel30	CP690550	5	93.26055512
SkMel30	Crizotinib/PF2341066	0.2	42.18683206
SkMel30	Crizotinib/PF2341066	1	73.68561676
SkMel30	dasatanib	0.004	32.88738805
SkMel30	dasatanib	0.02	109.7708916
SkMel30	decitabine	0.1	31.26736217
SkMel30	decitabine	0.5	11.63923099
SkMel30	Docetaxel	1e-04	342.8849565
SkMel30	Docetaxel	5e-04	52.83455588
SkMel30	erlotinib	0.8	77.46335203
SkMel30	erlotinib	4	119.0822967
SkMel30	etoposide	0.02	70.37735972
SkMel30	etoposide	0.1	92.27768246
SkMel30	everolimus	0.02	100.1065417
SkMel30	everolimus	0.1	71.58043566
SkMel30	fingolimod	2	41.89708321
SkMel30	fingolimod	10	8.755930805
SkMel30	fludarabine	0.2	1047.769667
SkMel30	fludarabine	1	12.58127027
SkMel30	gemcitabine	4e-04	171.9752267
SkMel30	gemcitabine	0.002	97.54334024
SkMel30	ruxolitinib	1	43.25865756
SkMel30	ruxolitinib	5	108.7477501
SkMel30	lapatinib	0.8	39.78052459
SkMel30	lapatinib	4	89.10318036
SkMel30	lenalidomide	1	76.20367347
SkMel30	lenalidomide	5	95.20216135
SkMel30	nilotinib	0.2	108.7988811
SkMel30	nilotinib	1	104.495936
SkMel30	nilutamide	1	71.729015
SkMel30	nilutamide	5	125.2614751
SkMel30	Pazopanib	0.4	89.79833756
SkMel30	Pazopanib	2	92.57930645
SkMel30	pioglitazone	2	175.141416
SkMel30	pioglitazone	10	79.84981436
SkMel30	PLX4720	0.08	40.07413423
SkMel30	PLX4720	0.4	83.47435505
SkMel30	sorafenib	0.4	68.39899788
SkMel30	sorafenib	2	131.0206379
SkMel30	stibogluconate	2	181.6542482
SkMel30	stibogluconate	10	96.48984809
SkMel30	sunitinib	0.4	73.3233289
SkMel30	sunitinib	2	74.05822972
SkMel30	temozolomide	2	87.84448986
SkMel30	temozolomide	10	64.62267994
SkMel30	vincristine	1e-04	245.2518868
SkMel30	vincristine	5e-04	77.93182921
SkMel30	vismodegib/GDC0449	1	54.98294979
SkMel30	vismodegib/GDC0449	5	90.52300507
SkMel30	vorinostat/SAHA	0.08	64.07560613
SkMel30	vorinostat/SAHA	0.4	81.44600639
SkMel30	AZD7762	0.02	50.0040098
SkMel30	AZD7762	0.1	96.46206831
SkMel30	CHIR265	0.08	99.87546058
SkMel30	CHIR265	0.4	65.58929322
SkMel30	IMD0354	0.016	22.09917399
SkMel30	IMD0354	0.08	98.75391937
SkMel30	Nutlin-3	0.1	50.36933559
SkMel30	Nutlin-3	0.5	98.50289409
SkMel30	OSU03012	1	161.1593348
SkMel30	OSU03012	5	44.98950288
SkMel30	PF04217903	1	71.33896904
SkMel30	PF04217903	5	94.51193681
SkMel30	PF562271	0.08	35.58079189
SkMel30	PF562271	0.4	76.19500228
SkMel30	SNS-032	0.01	59.92963164
SkMel30	SNS-032	0.05	88.77381909
SkMel30	SNS314	8e-04	114.8966429
SkMel30	SNS314	0.004	91.44391113
SkMel30	ABT263	0.4	162.9617818
SkMel30	ABT263	2	70.31466821
SkMel30	bivanib/BI2536	0.001	81.33662114
SkMel30	bivanib/BI2536	0.005	94.49265515
SkMel30	CX4945	0.4	62.28280229
SkMel30	CX4945	2	75.85167884
SkMel30	Darinaparsin	0.4	77.81269123
SkMel30	Darinaparsin	2	77.46221525
SkMel30	ENMD2076	0.04	68.11101091
SkMel30	ENMD2076	0.2	103.8944092
SkMel30	EX527	2	71.69199822
SkMel30	EX527	10	100.7613824
SkMel30	FK866	0.01	75.80189343
SkMel30	FK866	0.05	108.6392291
SkMel30	Indole-3-carbinol	0.8	101.5506834
SkMel30	Indole-3-carbinol	4	121.0032496
SkMel30	Lestaurtinib	0.004	40.28903872
SkMel30	Lestaurtinib	0.02	79.55094524
SkMel30	MK1775	0.02	78.0202649
SkMel30	MK1775	0.1	82.80278849
SkMel30	MK2206	0.4	213.4926969
SkMel30	MK2206	2	69.94253288
SkMel30	NVP-BEZ235	0.004	60.97033079
SkMel30	NVP-BEZ235	0.02	73.55956343
SkMel30	RKI983	0.4	26.85349861
SkMel30	RKI983	2	85.09259135
SkMel30	selumetinib/AZD6244	0.015	34.24578132
SkMel30	selumetinib/AZD6244	0.075	52.24627584
SkMel30	Tideglusib/TZDZ-8	0.4	139.6952296
SkMel30	Tideglusib/TZDZ-8	2	85.21436783
SkMel30	Tozasertib/VX680	0.006	47.22869355
SkMel30	Tozasertib/VX680	0.03	98.73418832
SkMel30	Veliparib/ABT888	1.4	58.01213935
SkMel30	Veliparib/ABT888	7	90.27387963
SkMel30	VX702	0.4	41.80298398
SkMel30	VX702	2	94.09864706
SkMel30	XL147	0.8	103.9003453
SkMel30	XL147	4	100.3028866
SkMel30	YM155	4e-04	17.33579068
SkMel30	YM155	0.002	82.72916672
SkMel30	cediranib/AZD2171	0.4	73.81602099
SkMel30	cediranib/AZD2171	2	95.55216433
SkMel30	Dovitinib/CHIR-258	0.1	59.42493878
SkMel30	Dovitinib/CHIR-258	0.5	84.75587151
SkMel30	Enzastaurin	0.8	103.706501
SkMel30	Enzastaurin	4	123.7126683
SkMel30	Midostaurin/PKC412	0.08	61.32278884
SkMel30	Midostaurin/PKC412	0.4	62.04136677
SkMel30	OSI906	0.4	48.59430838
SkMel30	OSI906	2	86.61962
SkMel30	palbociclib/PD332991	0.04	38.522731
SkMel30	palbociclib/PD332991	0.2	75.38268644
SkMel30	Perifosine	0.4	80.98560518
SkMel30	Perifosine	2	106.0714532
SkMel30	STA4783	0.006	115.2835289
SkMel30	STA4783	0.03	104.2959509
SkMel30	Tamatinib/R406	0.4	65.01692727
SkMel30	Tamatinib/R406	2	117.674364
SkMel30	Tanespimycin/17-AAG	0.002	100.9089614
SkMel30	Tanespimycin/17-AAG	0.01	101.5172036
SkMel30	tipifarnib	0.01	81.33414149
SkMel30	tipifarnib	0.05	97.42406318
SkMel30	vatalanib/PTK787	2	75.99871833
SkMel30	vatalanib/PTK787	10	81.8932754
SkMel30	A769662	2	69.16640839
SkMel30	A769662	10	103.1552566
SkMel30	AS252424	1	166.8025027
SkMel30	AS252424	5	88.57317053
SkMel30	BI78D3	0.2	92.48159032
SkMel30	BI78D3	1	98.20510883
SkMel30	BID1870	0.2	110.9798816
SkMel30	BID1870	1	89.36091865
SkMel30	BMS536924	0.2	250.0397912
SkMel30	BMS536924	1	90.29437448
SkMel30	C75	1	81.50918708
SkMel30	C75	5	101.4785369
SkMel30	Dorsomorphin	0.4	43.27357415
SkMel30	Dorsomorphin	2	110.9746079
SkMel30	Embelin	1.2	77.87820792
SkMel30	Embelin	6	95.14601684
SkMel30	FH535	1	598.4955041
SkMel30	FH535	5	96.27932264
SkMel30	GSK0660	1	68.26653259
SkMel30	GSK0660	5	96.69878117
SkMel30	GSK650394	0.16	72.40461442
SkMel30	GSK650394	0.8	92.44259711
SkMel30	GW0742	2	35.45925559
SkMel30	GW0742	10	87.89117562
SkMel30	GW2580	1	33.96836679
SkMel30	GW2580	5	108.9731774
SkMel30	GW441756	0.4	285.6813542
SkMel30	GW441756	2	123.6402108
SkMel30	GW9662	2	36.68302736
SkMel30	GW9662	10	95.25384569
SkMel30	HIF-1i	2	143.0238889
SkMel30	HIF-1i	10	114.2968862
SkMel30	IPA3	0.8	60.10804133
SkMel30	IPA3	4	93.00352311
SkMel30	JNK5a	0.008	64.54328462
SkMel30	JNK5a	0.04	104.4196782
SkMel30	JZL184	1	47.73788451
SkMel30	JZL184	5	96.56652251
SkMel30	KU0063794	0.02	55.4990516
SkMel30	KU0063794	0.1	70.94477062
SkMel30	KU55933	1	29.99602163
SkMel30	KU55933	5	99.49497427
SkMel30	L779450	0.2	202.328321
SkMel30	L779450	1	75.8437778
SkMel30	LFM-A13	2	76.45780679
SkMel30	LFM-A13	10	117.791321
SkMel30	LSN415169	1	31.21651119
SkMel30	LSN415169	5	98.64764435
SkMel30	NVP-TAE684	0.08	63.00563096
SkMel30	NVP-TAE684	0.4	115.039762
SkMel30	PD173074	0.1	36.01768529
SkMel30	PD173074	0.5	107.2412251
SkMel30	PIM-1 4a	2	64.53575902
SkMel30	PIM-1 4a	10	100.8011724
SkMel30	QS11	1	91.87778565
SkMel30	QS11	5	58.71866792
SkMel30	SrcI1	2	85.16164874
SkMel30	SrcI1	10	91.5538027
SkMel30	SU6656	0.4	53.16890039
SkMel30	SU6656	2	92.92188784
SkMel30	T0901317	1.4	32.84839105
SkMel30	T0901317	7	86.15155932
SkMel30	TCS401	1.666666667	39.51973553
SkMel30	TCS401	8.333333333	125.0401483
SkMel30	Tie2i	1	189.4064246
SkMel30	Tie2i	5	81.93395886
SkMel30	U73122	0.4	30.54806416
SkMel30	U73122	2	93.63577069
SkMel30	vasastrol	0.4	51.52383472
SkMel30	vasastrol	2	102.178221
SkMel30	Wnti	0.1	304.9397278
SkMel30	Wnti	0.5	33.02136845
SkMel30	XAV939	2	124.1815784
SkMel30	XAV939	10	80.43483653
SkMel30	ZM336372	2	70.65124313
SkMel30	ZM336372	10	106.2157994
