expt_no	cell_line	inhibition_calc_method	first_agent	conc_first_agent	first_agent_inhibition	first_agent_stddev	second_agent	conc_second_agent	second_agent_inhibition	second_agent_stddev	combo_observed	combo_stddev	bliss	observed_bliss_diff
257	SU-86-86	41	GSK1120212	0.0017	4.04	5.8176	Paclitaxel	0.0059	46.42	2.321	55.42	4.9878	48.58	6.84
252	PANC-1	41	Crizotinib	0.3	14.8	1.776	GDC-0941	0.154	5.16	10.4232	26.04	8.0724	19.2	6.84
257	SU-86-86	41	GSK2334470	8.616	0.15	10.1145	MK-1775	0.5941	78.97	3.1588	85.84	1.7168	79	6.84
251	MiaPaCa-2	41	AZD-8055	0.2649	62.72	4.3904	GSK650394A	1.1269	-1.09	20.1432	69.14		62.31	6.83
252	PANC-1	41	Oligomycin	7.4095	31.1	1.555	SN-38	0.0332	13.29	7.0437	47.09		40.26	6.83
260	PL45	41	BI-2536	0.0192	56.91	2.8455	JQ1	0.4894	7.16	2.4344	66.83	4.0098	60	6.83
257	SU-86-86	41	GSK1120212	0.0239	24.47	4.894	MLN-4924	1.3	81.77	2.4531	93.06	1.8612	86.23	6.83
252	PANC-1	41	BIBW-2992	0.0143	18.23	8.7504	BIBW-2992	0.5021	-4.28	22.2988	21.55	15.947	14.73	6.82
260	PL45	41	17-DMAG	0.0307	64.74	1.9422	MK-1775	0.3239	17.08	2.9036	77.58	6.2064	70.76	6.82
257	SU-86-86	41	GDC-0941	0.6	14.82	8.5956	IMD 0354	1.13	84.04	2.5212	93.23	1.8646	86.41	6.82
260	PL45	41	CMPD-1	2.5956	67.23	2.0169	SB225002	0.67	-9.64	3.5668	70.88	2.8352	64.07	6.81
257	SU-86-86	41	ABT-199	5	6.06	5.6358	Vorinostat	2.08	43.15	8.1985	53.41	0.5341	46.6	6.81
252	PANC-1	41	JQ1	0.9389	41.79	4.5969	Simvastatin	0.25	29.6	6.808	65.83	1.3166	59.02	6.81
260	PL45	41	Dovitinib	2.6008	3.5	5.845	GSK1120212	0.0239	65.26	0.6526	73.28	7.328	66.48	6.8
257	SU-86-86	41	AZD-8055	0.0212	-2.83	3.396	Pemetrexed	0.0504	24.98	5.2458	29.66	4.449	22.86	6.8
260	PL45	41	GSK1120212	0.0017	28.55	4.2825	Pemetrexed	0.0184	-10.62	4.4604	27.76	8.6056	20.96	6.8
252	PANC-1	41	GDC-0941	0.154	5.16	10.4232	GDC-0941	1.1616	35.66	3.566	45.78	3.2046	38.98	6.8
257	SU-86-86	41	GSK1120212	0.0083	19.47	7.9827	Paclitaxel	0.0059	46.42	2.321	63.64	2.5456	56.85	6.79
252	PANC-1	41	Oligomycin	7.4095	31.1	1.555	SN-38	0.0567	19.27	13.1036	51.17		44.38	6.79
260	PL45	41	CREBi1	4.2459	-0.68	3.7808	Dasatinib	0.2157	71.31	0.7131	77.9	1.558	71.11	6.79
252	PANC-1	41	Dovitinib	2.6008	35.98	11.1538	MK-1775	0.3239	5.99	8.7454	46.6	0.932	39.81	6.79
251	MiaPaCa-2	41	CREBi1	0.9872	16.97	3.394	Piperlongumine	1	2.95	5.6935	26.21	0.5242	19.42	6.79
257	SU-86-86	41	AZD-1480	1	2.68	5.628	BYL-719	1.5396	11.75	7.4025	20.91	1.8819	14.12	6.79
260	PL45	41	GSK1120212	0.0239	65.26	0.6526	Paclitaxel	0.001	13.91	4.173	76.88	2.3064	70.09	6.79
252	PANC-1	41	Dasatinib	0.2157	28.52	5.1336	GDC-0941	0.154	5.16	10.4232	39	3.12	32.21	6.79
252	PANC-1	41	Dasatinib	0.2157	28.52	5.1336	GDC-0941	1.1616	35.66	3.566	60.8	3.648	54.01	6.79
257	SU-86-86	41	IMD 0354	1.13	84.04	2.5212	JQ1	0.4894	41.36	6.6176	97.43	0.9743	90.64	6.79
257	SU-86-86	41	GDC-0941	0.6	14.82	8.5956	JQ1	0.9389	57.96	6.9552	70.97	4.9679	64.19	6.78
252	PANC-1	41	Crizotinib	0.3	14.8	1.776	Oligomycin	1.6151	31.56	1.8936	48.47	1.4541	41.69	6.78
257	SU-86-86	41	AZD-1480	10	-7.42	10.0912	MLN-8237	0.6658	27.69	6.9225	29.1	2.91	22.32	6.78
252	PANC-1	41	GSK650394A	1.1269	7.71	5.397	SN-38	0.009	20.8	4.576	33.69	6.4011	26.91	6.78
252	PANC-1	41	MLN-4924	1.3	40.99	11.0673	Paclitaxel	0.001	20.79	7.4844	60.04		53.26	6.78
260	PL45	41	17-DMAG	0.0162	26.7	4.539	Dasatinib	0.2157	71.31	0.7131	85.75	2.5725	78.97	6.78
251	MiaPaCa-2	41	MLN-8237	0.6658	68.14	5.4512	Simvastatin	1	16.69	4.3394	80.24	3.2096	73.46	6.78
251	MiaPaCa-2	41	Gemcitabine	0.1	81.42	1.6284	JQ1	0.2087	37.29	1.8645	95.13	0.9513	88.35	6.78
252	PANC-1	41	BYL-719	3.9734	24.45	1.7115	Flavopiridol	0.1381	22.35	8.2695	48.12	7.218	41.34	6.78
257	SU-86-86	41	BI-2536	0.0062	4.51	6.4042	MK-2206	5	5.31	9.7173	16.36	8.5072	9.58	6.78
260	PL45	41	AZD-8055	0.2649	68.11	4.0866	MK-2206	0.1602	-6.58	1.1186	72.78	1.4556	66.01	6.77
257	SU-86-86	41	Flavopiridol	0.1381	40.26	9.2598	Thapsigargin	0.001	4.86	6.7554	49.93	10.4853	43.16	6.77
257	SU-86-86	41	BIBW-2992	0.5021	11.69	1.4028	Thapsigargin	0.01	72.14	7.9354	82.17	4.1085	75.4	6.77
260	PL45	41	AZD-1480	10	-19.11	0.5733	Gemcitabine	0.0416	58.53	2.3412	57.38	1.7214	50.61	6.77
260	PL45	41	CMPD-1	2.5956	67.23	2.0169	Oligomycin	0.3089	6.24	6.9888	76.04	2.2812	69.27	6.77
260	PL45	41	JQ1	0.4894	7.16	2.4344	MK-1775	0.5941	43.28	2.164	54.11	3.2466	47.34	6.77
257	SU-86-86	41	BRD-7389	1.2531	17.4	2.958	GSK650394A	0.5955	1.22	8.296	25.18	4.2806	18.41	6.77
260	PL45	41	17-DMAG	0.0162	26.7	4.539	Crizotinib	0.87	-17.25	2.5875	20.82	2.4984	14.06	6.76
257	SU-86-86	41	CMPD-1	0.845	2.77	4.1827	Paclitaxel	0.0119	62.81	0	70.6	8.472	63.84	6.76
257	SU-86-86	41	IMD 0354	1.13	84.04	2.5212	Piperlongumine	5	40.03	9.2069	97.19	0.9719	90.43	6.76
252	PANC-1	41	Foretinib	0.5699	37.37	13.4532	Piperlongumine	2.5	8.36	20.7328	49.37	3.9496	42.61	6.76
257	SU-86-86	41	BYL-719	3.9734	19.93	7.5734	IMD 0354	0.13	-1.57	6.908	25.43	1.7801	18.67	6.76
251	MiaPaCa-2	41	PF-431396	4.3128	75.27	4.5162	Pemetrexed	0.0184	13.91	0.9737	85.47	3.4188	78.71	6.76
260	PL45	41	5-fluorouracil	7.904	20.06	9.4282	Pemetrexed	1	13.82	1.382	37.87	3.787	31.11	6.76
260	PL45	41	GSK650394A	0.5955	-19.74	12.831	SN-38	0.0567	75.44	2.2632	77.35	0.7735	70.59	6.76
251	MiaPaCa-2	41	Foretinib	0.2066	19.89	1.1934	Pemetrexed	0.0504	29.21	18.4023	50.05	7.007	43.29	6.76
252	PANC-1	41	Dasatinib	0.2157	28.52	5.1336	IMD 0354	0.13	15.83	8.7065	46.6	3.262	39.84	6.76
257	SU-86-86	41	BI-2536	0.0192	39.47	3.5523	Pemetrexed	0.0504	24.98	5.2458	61.34	3.6804	54.59	6.75
251	MiaPaCa-2	41	BI-2536	0.0062	41.81	11.7068	SB225002	0.22	22.77	5.2371	61.81		55.06	6.75
257	SU-86-86	41	Oligomycin	0.3089	78.57	1.5714	Simvastatin	1	5.93	3.0836	86.59	0.8659	79.84	6.75
260	PL45	41	17-DMAG	0.0162	26.7	4.539	Foretinib	0.2066	4.25	3.4	36.57	5.8512	29.82	6.75
260	PL45	41	GSK1120212	0.0083	59.64	2.982	Vorinostat	0.4261	-16.32	3.9168	59.8	8.372	53.05	6.75
257	SU-86-86	41	BIBW-2992	0.5021	11.69	1.4028	GSK2334470	0.1007	2.84	8.4916	20.95	4.3995	14.2	6.75
260	PL45	41	Carfilzomib	0.01	88.42	1.7684	YM155	0.0042	48.58	6.3154	100.79	0	94.05	6.74
252	PANC-1	41	Oligomycin	7.4095	31.1	1.555	Piperlongumine	5	50.1	1.503	72.36		65.62	6.74
260	PL45	41	17-DMAG	0.0162	26.7	4.539	GSK2334470	8.616	32.29	6.458	57.11	6.8532	50.37	6.74
260	PL45	41	Erlotinib	3.1599	6.8	4.624	MK-1775	0.5941	43.28	2.164	53.88	1.0776	47.14	6.74
251	MiaPaCa-2	41	GSK1120212	0.0083	48.4	7.744	MK-1775	0.3239	42.48	2.124	77.06	3.853	70.32	6.74
257	SU-86-86	41	CMPD-1	2.5956	10.24	6.9632	MK-2206	1.521	-2.16	13.5	15.03	0.1503	8.3	6.73
252	PANC-1	41	GSK1120212	0.0239	27.04	1.6224	MLN-8237	0.0162	0.38	20.919	34.05	3.0645	27.32	6.73
260	PL45	41	AZD-8055	0.2649	68.11	4.0866	GSK650394A	2.1931	-8.62	7.6718	72.09	2.8836	65.36	6.73
251	MiaPaCa-2	41	GSK650394A	1.1269	-1.09	20.1432	MLN-4924	0.27	72.55	4.353	78.98	4.7388	72.25	6.73
260	PL45	41	Carfilzomib	0.01	88.42	1.7684	Flavopiridol	0.1381	5.92	9.5312	95.84	2.8752	89.11	6.73
257	SU-86-86	41	GSK650394A	0.5955	1.22	8.296	YM155	0.0042	63.71	6.371	70.88	9.9232	64.15	6.73
257	SU-86-86	41	BI-2536	0.0192	39.47	3.5523	Paclitaxel	0.0059	46.42	2.321	74.3	2.229	67.57	6.73
257	SU-86-86	41	BI-2536	0.0089	18.47	16.4383	SB225002	0.22	-0.17	6.9496	25.06	10.2746	18.33	6.73
257	SU-86-86	41	Dovitinib	1	-1.87	4.114	Paclitaxel	0.0119	62.81	0	68.83	4.1298	62.11	6.72
257	SU-86-86	41	ABT-199	0.2	1.96	5.782	PF-431396	0.9533	75.57	6.0456	82.77	1.6554	76.05	6.72
257	SU-86-86	41	Crizotinib	2.63	22.18	1.7744	MLN-4924	1.3	81.77	2.4531	92.53	1.8506	85.81	6.72
257	SU-86-86	41	BRD-7389	1.2531	17.4	2.958	GDC-0941	1.1616	27.5	10.725	46.84	3.7472	40.12	6.72
257	SU-86-86	41	Dovitinib	0.1165	1.58	6.636	PF-431396	4.3128	49.14	8.3538	56.66	1.6998	49.94	6.72
257	SU-86-86	41	AZD-1480	3	-4.47	7.7778	Oligomycin	7.4095	87.94	1.7588	94.11	0.9411	87.4	6.71
260	PL45	41	AZD-7762	0.552	61.76	4.9408	GSK1120212	0.0083	59.64	2.982	91.28	2.7384	84.57	6.71
257	SU-86-86	41	5-fluorouracil	7.904	42.95	3.0065	Dasatinib	0.0139	-0.19	6.2852	49.55	1.982	42.84	6.71
251	MiaPaCa-2	41	BI-2536	0.0192	83.26	4.163	GSK2334470	0.1007	-5.25	7.7175	89.09		82.38	6.71
260	PL45	41	CMPD-1	2.5956	67.23	2.0169	GSK650394A	1.1269	-7.76	1.8624	71.39	2.8556	64.69	6.7
252	PANC-1	41	ABT-199	1	6.23	13.6437	YM155	0.0013	79.85	8.7835	87.81	0.8781	81.11	6.7
260	PL45	41	GSK2334470	0.551	-5.33	1.5457	SN-38	0.0332	69.19	2.7676	74.25	2.2275	67.55	6.7
260	PL45	41	SN-38	0.0332	69.19	2.7676	Thapsigargin	0.01	-14.38	5.6082	71.46	4.2876	64.76	6.7
252	PANC-1	41	MLN-8237	0.6658	32.74	5.8932	Pemetrexed	1	19.92	12.5496	52.84		46.14	6.7
251	MiaPaCa-2	41	CREBi1	2.0724	3.2	22.432	Foretinib	1.4244	63.86	4.4702	71.72	1.4344	65.02	6.7
257	SU-86-86	41	BIBW-2992	0.0569	1.07	8.9452	JQ1	0.2087	13.55	1.626	21.18	2.5416	14.48	6.7
257	SU-86-86	41	BRD-7389	0.3071	-1.74	6.5772	MK-1775	0.5941	78.97	3.1588	85.3	0.853	78.6	6.7
257	SU-86-86	41	Dasatinib	0.2157	48.94	5.3834	MLN-8237	0.0162	2.44	6.954	56.88	1.7064	50.19	6.69
257	SU-86-86	41	CREBi1	0.9872	2.77	5.4846	Dovitinib	2.6008	20.89	3.3424	29.77	3.2747	23.08	6.69
260	PL45	41	PF-431396	0.9533	9.2	4.324	Paclitaxel	0.0059	52.29	6.2748	63.37	4.4359	56.68	6.69
251	MiaPaCa-2	41	MLN-4924	0.5	87.96	3.5184	Thapsigargin	0.004	-8.22	19.0704	93.66	0	86.97	6.69
257	SU-86-86	41	BYL-719	0.3639	5.39	4.312	Dovitinib	0.1165	1.58	6.636	13.57	2.5783	6.88	6.69
252	PANC-1	41	GSK1120212	0.0239	27.04	1.6224	Pemetrexed	0.0504	16.06	6.5846	45.45	4.545	38.76	6.69
260	PL45	41	AZD-8055	0.2649	68.11	4.0866	PF-431396	2.143	33.88	7.1148	85.6	0.856	78.91	6.69
252	PANC-1	41	Foretinib	1.4244	44.16	5.7408	GDC-0941	0.154	5.16	10.4232	53.73	3.7611	47.04	6.69
257	SU-86-86	41	ABT-199	5	6.06	5.6358	MK-1775	0.5941	78.97	3.1588	86.93	0.8693	80.24	6.69
257	SU-86-86	41	ABT-199	1	-4.27	6.7893	Simvastatin	4	59.93	2.3972	64.9	3.894	58.22	6.68
257	SU-86-86	41	MK-1775	0.3239	44.99	3.5992	Pemetrexed	1	57.84	9.8328	83.49	1.6698	76.81	6.68
252	PANC-1	41	Paclitaxel	0.001	20.79	7.4844	SN-38	0.0567	19.27	13.1036	42.73		36.05	6.68
257	SU-86-86	41	ABT-199	0.2	1.96	5.782	BRD-7389	0.6297	4.59	11.934	13.14	0.657	6.46	6.68
260	PL45	41	AZD-7762	0.1322	24.5	4.9	Thapsigargin	0.001	-11.64	5.238	22.39	0.6717	15.71	6.68
260	PL45	41	AZD-1480	1	-15.34	3.835	AZD-7762	0.2079	37.58	4.1338	34.67	1.3868	28	6.67
257	SU-86-86	41	Erlotinib	3.1599	14.46	1.3014	Pemetrexed	1	57.84	9.8328	70.61	4.9427	63.94	6.67
257	SU-86-86	41	AZD-8055	0.0212	-2.83	3.396	Dovitinib	2.6008	20.89	3.3424	25.32	6.5832	18.65	6.67
251	MiaPaCa-2	41	AZD-1480	10	-20.67	6.6144	MLN-8237	4	71.07	1.4214	71.76		65.09	6.67
251	MiaPaCa-2	41	GSK650394A	1.1269	-1.09	20.1432	Pemetrexed	1	77.12	3.856	83.54	1.6708	76.87	6.67
257	SU-86-86	41	Erlotinib	0.1161	6.48	3.1104	MLN-4924	1.3	81.77	2.4531	89.62	3.5848	82.95	6.67
260	PL45	41	BIBW-2992	0.5021	18.07	2.5298	Paclitaxel	0.0059	52.29	6.2748	67.57	2.7028	60.91	6.66
252	PANC-1	41	Dovitinib	1	10.9	8.175	GSK1120212	0.0083	24.97	3.9952	39.81	0.3981	33.15	6.66
257	SU-86-86	41	GDC-0941	1.1616	27.5	10.725	Vorinostat	0.7687	9.06	5.6172	40.73	4.073	34.07	6.66
252	PANC-1	41	MLN-4924	1.3	40.99	11.0673	Oligomycin	0.3089	44.82	2.6892	74.1		67.44	6.66
257	SU-86-86	41	BYL-719	0.3639	5.39	4.312	Gemcitabine	0.1	48.14	0	57.6	2.88	50.94	6.66
252	PANC-1	41	Foretinib	1.4244	44.16	5.7408	GSK650394A	1.1269	7.71	5.397	55.13	2.7565	48.47	6.66
260	PL45	41	GDC-0941	0.6	27.37	2.737	Paclitaxel	0.0119	57.04	4.5632	75.45	3.018	68.8	6.65
257	SU-86-86	41	IMD 0354	0.5	24.32	4.6208	IMD 0354	1.13	84.04	2.5212	94.57	0.9457	87.92	6.65
257	SU-86-86	41	JQ1	0.9389	57.96	6.9552	MLN-4924	1.3	81.77	2.4531	98.99	0	92.34	6.65
260	PL45	41	AZD-7762	0.552	61.76	4.9408	MLN-8237	4	26.7	4.005	78.61	2.3583	71.97	6.64
257	SU-86-86	41	BRD-7389	0.6297	4.59	11.934	Thapsigargin	0.004	51.24	10.248	60.12	1.8036	53.48	6.64
251	MiaPaCa-2	41	BRD-7389	0.6297	17.37	7.4691	IMD 0354	0.13	-4.96	20.7328	19.91	0.7964	13.27	6.64
260	PL45	41	CREBi1	0.9872	-11.58	8.106	Dasatinib	0.2157	71.31	0.7131	74.63	3.7315	67.99	6.64
252	PANC-1	41	GSK650394A	0.5955	6.54	10.0716	Vorinostat	2.08	-7.24	3.982	6.41	2.1153	-0.23	6.64
251	MiaPaCa-2	41	IMD 0354	0.13	-4.96	20.7328	Paclitaxel	0.001	25.78	4.1248	28.74	11.7834	22.1	6.64
252	PANC-1	41	PF-431396	4.3128	38.78	4.6536	Simvastatin	0.25	29.6	6.808	63.54		56.9	6.64
257	SU-86-86	41	BYL-719	3.9734	19.93	7.5734	Simvastatin	4	59.93	2.3972	74.55	5.2185	67.92	6.63
251	MiaPaCa-2	41	BI-2536	0.0062	41.81	11.7068	SN-38	0.0567	64.1	1.923	85.74		79.11	6.63
260	PL45	41	CMPD-1	0.845	43.63	4.7993	PF-431396	0.9533	9.2	4.324	55.45	3.327	48.82	6.63
260	PL45	41	Erlotinib	0.1161	0.61	9.2659	MLN-4924	1.3	74.67	2.2401	81.45	2.4435	74.82	6.63
252	PANC-1	41	Dovitinib	1	10.9	8.175	GDC-0941	0.154	5.16	10.4232	22.13	23.4578	15.5	6.63
257	SU-86-86	41	Dovitinib	2.6008	20.89	3.3424	Gemcitabine	0.1	48.14	0	65.6	1.312	58.97	6.63
257	SU-86-86	41	Erlotinib	0.1161	6.48	3.1104	MK-1775	0.3239	44.99	3.5992	55.18	3.8626	48.55	6.63
257	SU-86-86	41	MLN-4924	1.3	81.77	2.4531	PF-431396	4.3128	49.14	8.3538	97.36	0.9736	90.73	6.63
260	PL45	41	AZD-7762	0.1322	24.5	4.9	Dovitinib	1	-19.51	3.5118	16.39	12.1286	9.77	6.62
260	PL45	41	AZD-8055	0.0511	39.56	2.7692	CMPD-1	0.845	43.63	4.7993	72.55	5.804	65.93	6.62
260	PL45	41	AZD-8055	0.0511	39.56	2.7692	IMD 0354	0.5	-4.74	2.607	43.32	4.332	36.7	6.62
252	PANC-1	41	BRD-7389	0.3071	0.14	10.4622	Flavopiridol	0.0804	1.46	17.447	8.22	0.9042	1.6	6.62
252	PANC-1	41	BRD-7389	1.2531	18.42	16.578	Paclitaxel	0.001	20.79	7.4844	42	5.04	35.38	6.62
251	MiaPaCa-2	41	JQ1	0.4894	71.49	3.5745	SN-38	0.0567	64.1	1.923	96.38	0	89.76	6.62
251	MiaPaCa-2	41	BYL-719	0.3639	15.29	5.8102	Foretinib	1.4244	63.86	4.4702	76.01	2.2803	69.39	6.62
252	PANC-1	41	Flavopiridol	0.2181	16.76	15.922	GSK2334470	0.551	11.21	5.7171	32.71	19.626	26.09	6.62
260	PL45	41	5-fluorouracil	0.926	-4.43	1.0632	Erlotinib	0.1161	0.61	9.2659	2.82	1.3254	-3.79	6.61
257	SU-86-86	41	MLN-4924	1.3	81.77	2.4531	YM155	0.0021	45.13	31.1397	96.61	0.9661	90	6.61
257	SU-86-86	41	AZD-1480	1	2.68	5.628	MLN-8237	0.6658	27.69	6.9225	36.24	6.8856	29.63	6.61
260	PL45	41	Dasatinib	0.2157	71.31	0.7131	MK-1775	0.3239	17.08	2.9036	82.82	1.6564	76.21	6.61
257	SU-86-86	41	BI-2536	0.0062	4.51	6.4042	Gemcitabine	0.0416	44.78	1.7912	53.88	2.1552	47.27	6.61
257	SU-86-86	41	GDC-0941	0.154	4.32	2.8944	GDC-0941	1.1616	27.5	10.725	37.23	2.6061	30.63	6.6
252	PANC-1	41	GSK650394A	1.1269	7.71	5.397	JQ1	0.2087	6.69	7.6266	20.48	9.216	13.88	6.6
257	SU-86-86	41	5-fluorouracil	0.926	10.42	3.7512	Piperlongumine	5	40.03	9.2069	52.88	13.7488	46.28	6.6
251	MiaPaCa-2	41	GSK650394A	0.5955	-5.23	25.3132	Paclitaxel	0.001	25.78	4.1248	28.5	1.995	21.9	6.6
251	MiaPaCa-2	41	Dasatinib	0.2157	31.57	1.2628	GSK1120212	0.0083	48.4	7.744	71.29	0.7129	64.69	6.6
257	SU-86-86	41	AZD-7762	0.2079	65.53	3.2765	BYL-719	0.3639	5.39	4.312	73.99	2.2197	67.39	6.6
260	PL45	41	Crizotinib	0.3	-24.93	7.9776	SN-38	0.0567	75.44	2.2632	75.92	3.796	69.32	6.6
257	SU-86-86	41	5-fluorouracil	7.904	42.95	3.0065	Foretinib	0.2066	-5.89	6.7735	46.19	2.3095	39.59	6.6
257	SU-86-86	41	BYL-719	0.3639	5.39	4.312	GDC-0941	1.1616	27.5	10.725	38	3.04	31.41	6.59
251	MiaPaCa-2	41	PF-431396	2.143	75.47	3.7735	Vorinostat	0.7687	20.18	6.4576	87.01	2.6103	80.42	6.59
252	PANC-1	41	GSK2334470	8.616	29.12	5.5328	Piperlongumine	2.5	8.36	20.7328	41.64	12.0756	35.05	6.59
252	PANC-1	41	AZD-8055	0.0511	21.01	3.9919	SN-38	0.0332	13.29	7.0437	38.1	6.096	31.51	6.59
260	PL45	41	MK-1775	1.3714	64.87	1.9461	MK-2206	5	16.97	7.6365	77.42	6.1936	70.83	6.59
251	MiaPaCa-2	41	Dovitinib	1	14.4	7.488	SN-38	0.0332	67.3	4.711	78.6	3.144	72.01	6.59
257	SU-86-86	41	AZD-1480	10	-7.42	10.0912	GSK1120212	0.0017	4.04	5.8176	3.51	5.3352	-3.08	6.59
260	PL45	41	BYL-719	0.3639	3.38	3.5828	Paclitaxel	0.0059	52.29	6.2748	60.48	4.2336	53.9	6.58
252	PANC-1	41	MK-1775	0.3239	5.99	8.7454	Paclitaxel	0.001	20.79	7.4844	32.11	5.4587	25.53	6.58
257	SU-86-86	41	MK-1775	0.3239	44.99	3.5992	YM155	0.0021	45.13	31.1397	76.4	3.056	69.82	6.58
252	PANC-1	41	JQ1	0.9389	41.79	4.5969	Paclitaxel	0.0059	43.2	7.776	73.52	1.4704	66.94	6.58
251	MiaPaCa-2	41	CMPD-1	6.7498	85.74	3.4296	IMD 0354	0.5	-7.85	12.6385	91.2	1.824	84.62	6.58
251	MiaPaCa-2	41	Dasatinib	0.2157	31.57	1.2628	GDC-0941	0.6	23.26	2.0934	54.07	6.4884	47.49	6.58
257	SU-86-86	41	BRD-7389	1.2531	17.4	2.958	CREBi1	2.0724	4.68	4.0248	27.85	4.1775	21.27	6.58
260	PL45	41	AZD-1480	3	-21.21	4.0299	SN-38	0.0332	69.19	2.7676	69.24	0.6924	62.66	6.58
251	MiaPaCa-2	41	5-fluorouracil	2.1871	9.19	19.8504	Foretinib	1.4244	63.86	4.4702	73.76	0.7376	67.18	6.58
251	MiaPaCa-2	41	BI-2536	0.0089	77.14	6.1712	GDC-0941	0.154	-18.09	22.4316	79.58		73	6.58
257	SU-86-86	41	Crizotinib	0.3	1.58	7.8526	SN-38	0.009	20.78	1.8702	28.6	1.144	22.03	6.57
252	PANC-1	41	Dasatinib	0.0139	0.74	16.9756	Flavopiridol	0.2181	16.76	15.922	23.95	23.7105	17.38	6.57
260	PL45	41	AZD-1480	3	-21.21	4.0299	Simvastatin	0.25	4.24	14.5432	-9.5	5.7	-16.07	6.57
257	SU-86-86	41	Dovitinib	2.6008	20.89	3.3424	GSK1120212	0.0083	19.47	7.9827	42.86	3.8574	36.29	6.57
260	PL45	41	5-fluorouracil	0.926	-4.43	1.0632	Foretinib	1.4244	54.8	2.192	59.36	4.7488	52.8	6.56
251	MiaPaCa-2	41	5-fluorouracil	2.1871	9.19	19.8504	Flavopiridol	0.0804	4.96	17.2608	20.25	11.9475	13.69	6.56
257	SU-86-86	41	MLN-4924	1.3	81.77	2.4531	Paclitaxel	0.0059	46.42	2.321	96.79	0.9679	90.23	6.56
252	PANC-1	41	Carfilzomib	0.03	96.83	2.9049	Vorinostat	2.08	-7.24	3.982	103.16	0	96.6	6.56
252	PANC-1	41	AZD-7762	0.552	36.02	5.7632	BIBW-2992	0.0569	-1.56	13.6968	41.58	5.8212	35.02	6.56
252	PANC-1	41	ABT-199	5	21.51	7.0983	PF-431396	4.3128	38.78	4.6536	58.51	7.0212	51.95	6.56
260	PL45	41	17-DMAG	0.0307	64.74	1.9422	Dasatinib	0.0139	5.59	5.0869	73.26	3.663	66.71	6.55
257	SU-86-86	41	JQ1	0.4894	41.36	6.6176	Thapsigargin	0.004	51.24	10.248	77.96	3.898	71.41	6.55
260	PL45	41	CMPD-1	6.7498	57.5	0.575	PF-431396	4.3128	21.06	1.8954	73	0.73	66.45	6.55
251	MiaPaCa-2	41	GSK650394A	2.1931	-22.35	8.046	SN-38	0.009	44.7	4.47	38.89	2.3334	32.34	6.55
260	PL45	41	Foretinib	0.5699	21.55	3.6635	Paclitaxel	0.0059	52.29	6.2748	69.11	3.4555	62.57	6.54
257	SU-86-86	41	SB225002	2	75.96	1.5192	Thapsigargin	0.001	4.86	6.7554	83.67	1.6734	77.13	6.54
251	MiaPaCa-2	41	Pemetrexed	0.0504	29.21	18.4023	Vorinostat	0.7687	20.18	6.4576	50.04	4.0032	43.5	6.54
252	PANC-1	41	Dasatinib	0.0139	0.74	16.9756	GSK2334470	0.1007	-4.48	13.216	2.83	15.6499	-3.71	6.54
257	SU-86-86	41	AZD-7762	0.2079	65.53	3.2765	BI-2536	0.0062	4.51	6.4042	73.62	2.9448	67.08	6.54
257	SU-86-86	41	ABT-199	1	-4.27	6.7893	AZD-8055	0.0511	15.4	4.928	18.33	5.499	11.79	6.54
257	SU-86-86	41	AZD-8055	0.0511	15.4	4.928	Flavopiridol	0.0804	17.23	4.1352	36.52	6.2084	29.98	6.54
257	SU-86-86	41	Foretinib	1.4244	36.03	7.9266	JQ1	0.4894	41.36	6.6176	69.03	4.1418	62.49	6.54
260	PL45	41	GDC-0941	0.6	27.37	2.737	YM155	0.0042	48.58	6.3154	69.18	3.459	62.65	6.53
260	PL45	41	BYL-719	3.9734	28.56	1.9992	MLN-4924	1.3	74.67	2.2401	88.43	0	81.9	6.53
251	MiaPaCa-2	41	Erlotinib	0.038	18.23	6.0159	Foretinib	0.5699	40.27	11.6783	57.69	2.3076	51.16	6.53
257	SU-86-86	41	AZD-8055	0.0212	-2.83	3.396	SB225002	2	75.96	1.5192	81.8	3.272	75.28	6.52
257	SU-86-86	41	BIBW-2992	0.5021	11.69	1.4028	PF-431396	4.3128	49.14	8.3538	61.61	3.6966	55.09	6.52
257	SU-86-86	41	PF-431396	2.143	72.63	2.1789	Piperlongumine	1	1.31	11.3839	79.51	3.1804	72.99	6.52
260	PL45	41	BYL-719	3.9734	28.56	1.9992	Gemcitabine	0.0416	58.53	2.3412	76.89	3.0756	70.37	6.52
252	PANC-1	41	5-fluorouracil	2.1871	29.02	11.0276	MLN-4924	0.27	40.86	11.8494	64.54	16.135	58.02	6.52
260	PL45	41	SN-38	0.0567	75.44	2.2632	Thapsigargin	0.01	-14.38	5.6082	78.43	3.1372	71.91	6.52
257	SU-86-86	41	GDC-0941	1.1616	27.5	10.725	IMD 0354	1.13	84.04	2.5212	94.95	1.899	88.43	6.52
251	MiaPaCa-2	41	GDC-0941	0.154	-18.09	22.4316	PF-431396	2.143	75.47	3.7735	77.55	0.7755	71.03	6.52
260	PL45	41	GSK1120212	0.0083	59.64	2.982	SB225002	2	38.57	5.0141	81.72	0.8172	75.21	6.51
252	PANC-1	41	IMD 0354	0.13	15.83	8.7065	MLN-8237	0.0162	0.38	20.919	22.66	17.2216	16.15	6.51
